env_step,gradient_step,elapsed_s,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
59400,3400,1190.939,14.321549,8.835049,0.444438,0.020598,1.816414,1.816414,1.771959,1.771959,0.027891,0.000825,0.319755,1.385413,0.234409,-1.390326,1.0,0.970746,1.81898,1.957094,2.191503,0.234409,15360.0,2.948916,1.956972,2.60546,0.648488,1008.0,14910.652344,1024.0,1024.0,38.341614,59400,64.0,1997.2
60200,3450,1208.006,12.222324,6.086336,0.939534,0.020547,1.557752,1.557752,1.516409,1.516409,0.064146,0.000638,0.352848,1.386159,0.259188,-1.393549,1.0,0.971898,1.80953,1.991184,2.250372,0.259188,15360.0,4.33334,1.991262,3.564856,1.573594,1008.0,14928.351562,1024.0,1024.0,23.295788,60200,64.0,1997.2
61000,3500,1225.034,16.008808,9.936617,0.859509,0.020615,1.792279,1.792279,1.753778,1.753778,0.054342,0.000854,0.337352,1.385237,0.248538,-1.390609,1.0,0.970585,1.688685,2.020011,2.268548,0.248538,15360.0,3.981743,2.019608,3.40211,1.382502,1008.0,14908.185547,1024.0,1024.0,35.786282,61000,64.0,1997.2
61800,3550,1241.891,13.559157,8.247591,0.515291,0.020606,1.784019,1.784019,1.755589,1.755589,0.031666,0.000837,0.3246,1.385611,0.240923,-1.382958,1.0,0.971576,1.61696,2.048521,2.289444,0.240923,15360.0,2.90563,2.048046,2.863612,0.815566,1008.0,14923.400391,1024.0,1024.0,29.432362,61800,64.0,1997.2
62600,3600,1258.986,10.82456,5.323513,0.646302,0.020606,1.69811,1.69811,1.670166,1.670166,0.039617,0.000837,0.303631,1.386226,0.224246,-1.38703,1.0,0.970251,1.640409,2.078305,2.302552,0.224246,15360.0,3.407266,2.078026,3.112734,1.034708,1008.0,14903.056641,1024.0,1024.0,20.062311,62600,64.0,1997.2
63400,3650,1276.123,14.596202,8.875949,0.537201,0.020566,1.899035,1.899035,1.858035,1.858035,0.03475,0.00072,0.350333,1.385877,0.258661,-1.383409,1.0,0.97228,1.790079,2.106166,2.364827,0.258661,15360.0,3.110454,2.105083,2.9761,0.871017,1008.0,14934.214844,1024.0,1024.0,29.564388,63400,64.0,1997.2
64200,3700,1293.218,14.911803,8.315775,0.74972,0.020613,2.08161,2.08161,2.053959,2.053959,0.052528,0.000856,0.424991,1.386931,0.309467,-1.397889,1.0,0.970599,1.964644,2.134392,2.443859,0.309467,15360.0,3.820963,2.133402,3.624173,1.490771,1008.0,14908.400391,1024.0,1024.0,34.789116,64200,64.0,1997.2
65000,3750,1310.39,11.568935,5.627972,0.600027,0.020694,1.825341,1.825341,1.756738,1.756738,0.035264,0.00107,0.361583,1.38848,0.266868,-1.38927,1.0,0.968457,1.892433,2.173747,2.440615,0.266868,15360.0,3.527843,2.172887,3.232356,1.059469,1008.0,14875.499023,1024.0,1024.0,22.139496,65000,64.0,1997.2
65800,3800,1327.317,13.106839,7.534246,0.547299,0.020552,1.701487,1.701487,1.655778,1.655778,0.027591,0.000656,0.295764,1.387857,0.220237,-1.375869,1.0,0.971714,1.83622,2.205959,2.426195,0.220237,15360.0,3.33707,2.206245,3.109069,0.902824,1008.0,14925.525391,1024.0,1024.0,25.243929,65800,64.0,1997.2
66600,3850,1344.383,11.62234,5.899997,0.640875,0.020585,1.621858,1.621858,1.528748,1.528748,0.041092,0.000765,0.334973,1.388202,0.246169,-1.386531,1.0,0.971094,1.895475,2.241413,2.487581,0.246169,15360.0,3.487972,2.239821,3.319495,1.079674,1008.0,14916.009766,1024.0,1024.0,25.294134,66600,64.0,1997.2
67400,3900,1361.464,16.309645,9.712993,0.753671,0.020594,2.02232,2.02232,1.992594,1.992594,0.053088,0.000814,0.409984,1.387164,0.304053,-1.384343,1.0,0.971089,2.053603,2.269767,2.57382,0.304053,15360.0,3.780825,2.269035,3.672228,1.403194,1008.0,14915.924805,1024.0,1024.0,31.442276,67400,64.0,1997.2
68200,3950,1378.602,14.730956,9.196187,0.500345,0.020616,1.839558,1.839558,1.801589,1.801589,0.023075,0.000859,0.273836,1.387508,0.202454,-1.379048,1.0,0.970618,1.775427,2.30955,2.512004,0.202454,15360.0,3.136768,2.30989,3.094302,0.784413,1008.0,14908.688477,1024.0,1024.0,38.364113,68200,64.0,1997.2
69000,4000,1395.611,11.670758,6.242523,0.618479,0.020633,1.538129,1.538129,1.465838,1.465838,0.032566,0.000929,0.314662,1.388337,0.232476,-1.387604,1.0,0.969765,1.803722,2.348996,2.58147,0.232476,15360.0,3.262657,2.349214,3.207236,0.858023,1008.0,14895.59375,1024.0,1024.0,23.843699,69000,64.0,1997.2
69800,4050,1412.571,13.839925,8.541792,0.466934,0.020751,1.763089,1.763089,1.712486,1.712486,0.027146,0.001213,0.286122,1.387359,0.212424,-1.385579,1.0,0.968665,1.713712,2.373865,2.586282,0.212424,15360.0,2.904052,2.372972,3.115562,0.742695,1008.0,14878.691406,1024.0,1024.0,27.816967,69800,64.0,1997.2
70600,4100,1429.444,13.07884,7.729985,0.452186,0.020614,1.809406,1.809406,1.775932,1.775932,0.019967,0.000834,0.307331,1.388574,0.225657,-1.388289,1.0,0.971106,1.704262,2.408378,2.634026,0.225657,15360.0,2.913715,2.406676,3.191954,0.785284,1008.0,14916.191406,1024.0,1024.0,29.358587,70600,64.0,1997.2
71400,4150,1446.394,11.966924,6.4353,0.536834,0.020704,1.616872,1.616872,1.566082,1.566082,0.029805,0.001103,0.38882,1.3881,0.286072,-1.394935,1.0,0.968679,1.793201,2.443135,2.729195,0.286072,15360.0,3.378349,2.442026,3.429813,0.987787,1008.0,14878.905273,1024.0,1024.0,29.908785,71400,64.0,1997.2
72200,4200,1463.377,10.71403,5.56702,0.52724,0.020627,1.650971,1.650971,1.612546,1.612546,0.029601,0.0009,0.302,1.389151,0.221055,-1.3973,1.0,0.970783,1.569332,2.475365,2.696409,0.221055,15360.0,3.039137,2.475419,3.333828,0.858408,1008.0,14911.228516,1024.0,1024.0,34.074413,72200,64.0,1997.2
73000,4250,1480.432,13.12652,7.22977,0.59763,0.020608,1.782318,1.782318,1.734632,1.734632,0.032242,0.000852,0.458571,1.389712,0.337376,-1.385614,1.0,0.972201,1.801688,2.505751,2.843122,0.337376,15360.0,3.525672,2.504699,3.82072,1.316032,1008.0,14933.008789,1024.0,1024.0,43.560463,73000,64.0,1997.2
73800,4300,1497.37,11.697678,6.605786,0.537184,0.020579,1.791463,1.791463,1.726689,1.726689,0.029218,0.000737,0.294116,1.389499,0.215338,-1.390233,1.0,0.972869,1.389899,2.529102,2.744416,0.215338,15360.0,2.931676,2.528973,3.435177,0.906204,1008.0,14943.267578,1024.0,1024.0,34.584007,73800,64.0,1997.2
74600,4350,1514.53,9.597265,3.94813,0.635841,0.020624,1.579305,1.579305,1.473989,1.473989,0.033073,0.000899,0.431226,1.390052,0.319636,-1.388673,1.0,0.969885,1.699289,2.576866,2.896416,0.319636,15360.0,3.74973,2.576998,3.993559,1.416561,1008.0,14897.429688,1024.0,1024.0,24.619093,74600,64.0,1997.2
75400,4400,1549.31,12.996128,7.592153,0.537505,0.020656,1.895837,1.895837,1.836055,1.836055,0.03143,0.000951,0.360374,1.389796,0.269585,-1.3816,1.0,0.971194,1.564591,2.592834,2.862366,0.269585,15360.0,2.784761,2.590222,3.4677,0.877982,1008.0,14917.53418,1024.0,1024.0,19.037756,75400,64.0,1997.2
76200,4450,1566.276,9.803487,4.590797,0.588258,0.020611,1.600899,1.600899,1.513095,1.513095,0.033208,0.000846,0.321388,1.389875,0.236788,-1.390143,1.0,0.970575,1.635359,2.644979,2.881727,0.236788,15360.0,2.953615,2.6438,3.571864,0.930212,1008.0,14908.032227,1024.0,1024.0,29.176426,76200,64.0,1997.2
77000,4500,1583.384,12.083948,6.437313,0.580384,0.020582,1.727746,1.727746,1.669043,1.669043,0.025619,0.000751,0.401928,1.390218,0.296527,-1.385772,1.0,0.972877,1.814005,2.682756,2.979089,0.296527,15360.0,3.097388,2.684543,3.71177,1.027832,1008.0,14943.383789,1024.0,1024.0,29.712736,77000,64.0,1997.2
77800,4550,1600.315,11.59267,5.477816,0.625981,0.020623,1.524381,1.524381,1.405677,1.405677,0.036339,0.000876,0.530982,1.39038,0.392771,-1.385192,1.0,0.970157,2.115474,2.760075,3.152706,0.392771,15360.0,3.816585,2.75913,4.266845,1.507715,1008.0,14901.610352,1024.0,1024.0,35.036587,77800,64.0,1997.2
78600,4600,1617.411,10.735533,4.423592,0.708019,0.02063,2.007881,2.007881,1.948233,1.948233,0.044943,0.000891,0.41066,1.389787,0.306255,-1.383455,1.0,0.9712,1.968571,2.799492,3.105314,0.306255,15360.0,3.317972,2.799984,3.993416,1.193443,1008.0,14917.626953,1024.0,1024.0,32.222931,78600,64.0,1997.2
79400,4650,1634.515,13.374999,7.554142,0.498863,0.020572,1.89009,1.89009,1.822726,1.822726,0.026316,0.000691,0.385421,1.389965,0.280951,-1.395273,1.0,0.974226,1.900086,2.81086,3.091236,0.280951,15360.0,3.122725,2.810222,3.853543,1.045804,1008.0,14964.114258,1024.0,1024.0,27.218956,79400,64.0,1997.2
80200,4700,1651.432,10.160632,4.023733,0.582214,0.020605,1.610505,1.610505,1.530686,1.530686,0.030684,0.000798,0.53591,1.38982,0.398155,-1.387068,1.0,0.971892,2.155954,2.894472,3.292011,0.398155,15360.0,3.568867,2.892241,4.184621,1.292701,1008.0,14928.255859,1024.0,1024.0,25.652372,80200,64.0,1997.2
81000,4750,1668.426,11.786931,5.990646,0.627005,0.020539,1.732065,1.732065,1.644241,1.644241,0.033288,0.0006,0.377083,1.389771,0.276383,-1.390287,1.0,0.975197,1.868864,2.938266,3.214296,0.276383,15360.0,3.325078,2.936718,4.198663,1.265144,1008.0,14979.03125,1024.0,1024.0,31.77644,81000,64.0,1997.2
81800,4800,1685.25,9.600909,3.075921,1.061801,0.020593,1.67549,1.67549,1.570829,1.570829,0.075184,0.000769,0.490348,1.38963,0.363254,-1.38417,1.0,0.972257,1.977008,3.016123,3.378894,0.363254,15360.0,3.773997,3.014665,4.70704,1.698527,1008.0,14933.867188,1024.0,1024.0,26.094908,81800,64.0,1997.2
82600,4850,1702.277,13.68703,6.706451,1.226677,0.020594,1.786303,1.786303,1.704579,1.704579,0.079636,0.000802,0.526083,1.388677,0.388005,-1.391331,1.006934,0.972434,1.990988,3.024609,3.414344,0.390695,15360.0,4.171016,3.024745,5.160474,2.135747,1008.0,14936.582031,1024.0,1024.0,24.990431,82600,64.0,1997.2
83400,4900,1719.24,10.887505,4.903478,0.656163,0.020543,1.804177,1.804177,1.696093,1.696093,0.037159,0.000634,0.490289,1.387468,0.366768,-1.380884,1.022811,0.97457,1.844143,3.086538,3.460501,0.375134,15360.0,3.294316,3.089197,4.553029,1.467021,1008.0,14969.398438,1024.0,1024.0,52.914547,83400,64.0,1997.2
84200,4950,1736.273,12.509362,6.702039,0.595876,0.020537,2.004972,2.004972,1.940966,1.940966,0.033579,0.0006,0.379078,1.386907,0.279437,-1.398848,1.047585,0.975881,1.643273,3.086555,3.377156,0.292734,15360.0,3.210303,3.085031,4.483003,1.410898,1008.0,14989.52832,1024.0,1024.0,31.97533,84200,64.0,1997.2
85000,5000,1753.256,11.017929,5.589878,0.566664,0.020571,1.799242,1.799242,1.712783,1.712783,0.033734,0.000715,0.397196,1.38696,0.29311,-1.391218,1.046843,0.973384,1.599467,3.156259,3.461905,0.30684,15360.0,2.883294,3.154838,4.206089,1.054523,1008.0,14951.175781,1024.0,1024.0,24.788429,85000,64.0,1997.2
85800,5050,1770.198,8.739341,3.138261,0.598969,0.020546,1.578139,1.578139,1.374988,1.374988,0.03077,0.000637,0.503851,1.386175,0.373125,-1.388269,1.047472,0.974434,1.801622,3.214086,3.604793,0.390838,15360.0,3.133795,3.21329,4.361883,1.148593,1008.0,14967.299805,1024.0,1024.0,37.624718,85800,64.0,1997.2
86600,5100,1787.139,9.936453,4.195412,0.555092,0.020568,1.711344,1.711344,1.588547,1.588547,0.029114,0.000709,0.507671,1.384414,0.376287,-1.383974,1.061826,0.973185,1.874864,3.256922,3.655282,0.399552,15360.0,3.001225,3.255808,4.370274,1.114573,1008.0,14948.115234,1024.0,1024.0,23.397949,86600,64.0,1997.2
87400,5150,1804.161,10.902233,5.612464,0.468413,0.020526,1.764822,1.764822,1.662347,1.662347,0.02251,0.000569,0.371496,1.382311,0.276875,-1.372108,1.077933,0.975129,1.705296,3.28465,3.582592,0.298453,15360.0,2.609116,3.280993,4.220186,0.941094,1008.0,14977.974609,1024.0,1024.0,60.683968,87400,64.0,1997.2
88200,5200,1821.011,10.47481,4.867968,0.615624,0.020523,1.726811,1.726811,1.625548,1.625548,0.032284,0.000557,0.372894,1.380161,0.279,-1.380052,1.108463,0.975395,1.787197,3.334997,3.641993,0.309262,15360.0,3.037039,3.336029,4.574747,1.246164,1008.0,14982.06543,1024.0,1024.0,19.515331,88200,64.0,1997.2
89000,5250,1838.037,10.778042,5.117792,0.556206,0.020549,1.779405,1.779405,1.679794,1.679794,0.032321,0.000646,0.371227,1.377495,0.278908,-1.376937,1.165637,0.973653,1.885841,3.409429,3.732831,0.325105,15360.0,2.896942,3.406774,4.419576,1.018738,1008.0,14955.303711,1024.0,1024.0,27.996012,89000,64.0,1997.2
89800,5300,1854.983,11.000529,5.505857,0.558813,0.020557,1.789916,1.789916,1.687916,1.687916,0.034648,0.000673,0.310531,1.375395,0.234128,-1.382238,1.210924,0.973735,1.843883,3.459981,3.739563,0.283511,15360.0,2.639938,3.452737,4.30759,0.862487,1008.0,14956.576172,1024.0,1024.0,34.820599,89800,64.0,1997.2
90600,5350,1871.765,9.584189,3.507928,0.889923,0.02054,1.568492,1.568492,1.407318,1.407318,0.060797,0.000626,0.395202,1.373332,0.2941,-1.378152,1.261916,0.974732,2.012001,3.581031,3.950825,0.37113,15360.0,3.444181,3.581298,5.169775,1.590081,1008.0,14971.876953,1024.0,1024.0,24.108431,90600,64.0,1997.2
91400,5400,1888.626,11.458817,5.881096,0.482812,0.020551,1.754289,1.754289,1.662921,1.662921,0.024842,0.000618,0.356736,1.37087,0.268789,-1.363728,1.281137,0.974942,1.930134,3.572381,3.913049,0.344356,15360.0,2.859232,3.567091,4.652765,1.099559,1008.0,14975.101562,1024.0,1024.0,36.728596,91400,64.0,1997.2
92200,5450,1905.615,11.90387,6.107567,0.575564,0.020536,1.854503,1.854503,1.738667,1.738667,0.034028,0.000604,0.348229,1.367777,0.266495,-1.370361,1.318357,0.974542,1.907842,3.626698,3.970068,0.351335,15360.0,3.013927,3.626438,4.945487,1.335588,1008.0,14968.96582,1024.0,1024.0,36.935932,92200,64.0,1997.2
93000,5500,1922.464,11.443538,5.932777,0.662709,0.020538,1.646038,1.646038,1.54769,1.54769,0.042794,0.0006,0.327936,1.3629,0.252526,-1.357139,1.357271,0.97442,1.791164,3.701203,4.039526,0.342746,15360.0,2.992572,3.703195,5.06028,1.366855,1008.0,14967.089844,1024.0,1024.0,29.537123,93000,64.0,1997.2
93800,5550,1939.273,9.933199,4.073758,0.833392,0.020535,1.605878,1.605878,1.457186,1.457186,0.058154,0.000606,0.390292,1.356956,0.296879,-1.354576,1.390718,0.974132,1.788795,3.781278,4.190931,0.412875,15360.0,3.533207,3.778891,5.703205,1.933302,1008.0,14962.663086,1024.0,1024.0,24.20476,93800,64.0,1997.2
94600,5600,1956.317,12.064318,6.407887,0.635717,0.020538,1.898529,1.898529,1.793733,1.793733,0.044025,0.00061,0.381475,1.351084,0.291153,-1.346524,1.427268,0.973833,1.695979,3.83437,4.247091,0.415554,15360.0,2.781134,3.830667,5.339128,1.512365,1008.0,14958.079102,1024.0,1024.0,54.515705,94600,64.0,1997.2
95400,5650,1973.359,8.604721,3.355065,0.915331,0.020523,1.579127,1.579127,1.439858,1.439858,0.062749,0.000557,0.202126,1.345249,0.157892,-1.342875,1.457193,0.975757,1.471607,3.882843,4.107457,0.230079,15360.0,3.010096,3.877413,5.392435,1.52923,1008.0,14987.623047,1024.0,1024.0,34.014439,95400,64.0,1997.2
96200,5700,1990.435,10.674793,4.965475,0.991191,0.020519,1.711273,1.711273,1.604831,1.604831,0.072606,0.000557,0.262184,1.341636,0.204622,-1.338096,1.478519,0.975037,1.616122,3.924234,4.218792,0.302537,15360.0,3.123002,3.9231,5.739254,1.826319,1008.0,14976.569336,1024.0,1024.0,33.441921,96200,64.0,1997.2
97000,5750,2007.296,8.965151,3.691519,0.587598,0.020512,1.444142,1.444142,1.276419,1.276419,0.037838,0.000514,0.318888,1.336962,0.246006,-1.347958,1.494896,0.975272,1.808714,3.964483,4.326863,0.367753,15360.0,3.164545,3.962991,5.443747,1.506501,1008.0,14980.173828,1024.0,1024.0,23.059446,97000,64.0,1997.2
97800,5800,2024.288,11.397691,5.837008,0.710663,0.020521,1.750576,1.750576,1.65041,1.65041,0.045123,0.000544,0.280309,1.329263,0.21922,-1.335117,1.489433,0.975065,1.742393,4.065471,4.38627,0.326514,15360.0,2.937212,4.060919,5.427683,1.370022,1008.0,14976.994141,1024.0,1024.0,22.802572,97800,64.0,1997.2
98600,5850,2041.126,9.755426,4.325456,0.641349,0.020501,1.649548,1.649548,1.533014,1.533014,0.037887,0.000473,0.276995,1.325234,0.216876,-1.33111,1.512917,0.975431,1.763415,4.106827,4.42832,0.328116,15360.0,3.044025,4.109469,5.465815,1.381058,1008.0,14982.621094,1024.0,1024.0,27.152916,98600,64.0,1997.2
99400,5900,2058.191,10.71882,5.01481,0.511213,0.020505,1.942019,1.942019,1.862819,1.862819,0.022737,0.000488,0.305668,1.315748,0.240105,-1.314352,1.547746,0.975783,1.895145,4.21315,4.57996,0.371621,15360.0,2.784193,4.204877,5.33323,1.13243,1008.0,14988.025391,1024.0,1024.0,51.815929,99400,64.0,1997.2
100200,5950,2093.564,11.569633,5.704029,0.673196,0.020526,1.713575,1.713575,1.60936,1.60936,0.038326,0.000571,0.33646,1.30003,0.272135,-1.298555,1.601421,0.974957,1.963742,4.309504,4.739061,0.435802,15360.0,3.289158,4.307899,5.911923,1.60548,1008.0,14975.333984,1024.0,1024.0,45.989414,100200,64.0,1997.2
101000,6000,2110.549,10.823312,4.872749,0.546499,0.020516,1.837854,1.837854,1.74592,1.74592,0.030793,0.000537,0.373617,1.281285,0.307861,-1.271065,1.635743,0.974676,2.022587,4.364552,4.861209,0.503581,15360.0,3.219013,4.35304,6.056596,1.71914,1008.0,14971.023438,1024.0,1024.0,40.234745,101000,64.0,1997.2
101800,6050,2127.553,9.357252,4.075964,0.513596,0.020504,1.730021,1.730021,1.605212,1.605212,0.026388,0.000486,0.256286,1.268128,0.208547,-1.277844,1.670528,0.975551,1.739538,4.430858,4.773225,0.348383,15360.0,2.827799,4.414502,5.772208,1.362668,1008.0,14984.462891,1024.0,1024.0,48.839912,101800,64.0,1997.2
102600,6100,2144.556,9.527447,3.939208,0.6914,0.020527,1.605679,1.605679,1.448142,1.448142,0.043567,0.000568,0.320325,1.245206,0.270381,-1.243514,1.707915,0.974302,1.818213,4.557852,5.008649,0.461788,15360.0,3.23842,4.548992,6.323297,1.793883,1008.0,14965.28125,1024.0,1024.0,26.953842,102600,64.0,1997.2
103400,6150,2161.691,10.760737,4.733326,0.737462,0.020509,1.854068,1.854068,1.73076,1.73076,0.044762,0.000505,0.407417,1.233184,0.339918,-1.232421,1.734693,0.97407,1.839547,4.632201,5.215567,0.589652,15360.0,3.276671,4.63476,6.624664,2.004474,1008.0,14961.708984,1024.0,1024.0,27.175306,103400,64.0,1997.2
104200,6200,2178.696,8.059354,2.598683,0.745472,0.020497,1.610009,1.610009,1.45208,1.45208,0.050641,0.000456,0.344067,1.218511,0.290292,-1.225222,1.725268,0.975058,1.687242,4.691068,5.186299,0.500831,15360.0,2.974608,4.689546,6.424646,1.744999,1008.0,14976.890625,1024.0,1024.0,33.092529,104200,64.0,1997.2
105000,6250,2195.748,8.649853,3.708964,0.536866,0.020509,1.695165,1.695165,1.57684,1.57684,0.033104,0.000509,0.25081,1.201385,0.221901,-1.203209,1.740335,0.97435,1.534144,4.762509,5.138621,0.386181,15360.0,2.446261,4.763995,5.924073,1.181624,1008.0,14966.010742,1024.0,1024.0,40.583408,105000,64.0,1997.2
105800,6300,2212.778,9.754298,4.382512,0.601647,0.020511,1.836162,1.836162,1.730449,1.730449,0.037567,0.000516,0.25236,1.181512,0.23406,-1.170531,1.703322,0.974551,1.652791,4.717321,5.098813,0.39868,15360.0,2.748997,4.701156,6.118489,1.436726,1008.0,14969.109375,1024.0,1024.0,46.801498,105800,64.0,1997.2
106600,6350,2229.939,11.3034,6.042513,0.556299,0.020505,1.905133,1.905133,1.827429,1.827429,0.034126,0.000491,0.219812,1.168127,0.203539,-1.172017,1.719187,0.975131,1.628528,4.733339,5.063785,0.349922,15360.0,2.466986,4.722879,5.869961,1.174992,1008.0,14978.016602,1024.0,1024.0,44.930286,106600,64.0,1997.2
107400,6400,2246.945,11.766129,6.19923,0.556944,0.020495,1.954611,1.954611,1.884891,1.884891,0.028509,0.000448,0.249743,1.153893,0.231733,-1.155729,1.695206,0.975633,1.707787,4.91328,5.288786,0.392836,15360.0,2.939521,4.918824,6.495961,1.615829,1008.0,14985.720703,1024.0,1024.0,33.209965,107400,64.0,1997.2
108200,6450,2264.122,9.718538,3.830595,0.672096,0.020498,1.649262,1.649262,1.460624,1.460624,0.044567,0.000471,0.350387,1.128942,0.323975,-1.132629,1.715252,0.975174,1.988642,5.048693,5.597445,0.555698,15360.0,3.473773,5.044813,7.242401,2.200375,1008.0,14978.675781,1024.0,1024.0,44.988552,108200,64.0,1997.2
109000,6500,2281.191,9.077933,3.685273,0.607412,0.020487,1.673791,1.673791,1.520421,1.520421,0.036549,0.000405,0.246635,1.121606,0.233687,-1.118788,1.726535,0.975682,1.828992,5.094642,5.487601,0.403468,15360.0,2.82655,5.091983,6.476496,1.399475,1008.0,14986.474609,1024.0,1024.0,28.050598,109000,64.0,1997.2
109800,6550,2298.034,10.783384,5.395731,0.591385,0.020492,1.895077,1.895077,1.782333,1.782333,0.038161,0.00044,0.192025,1.119691,0.192123,-1.11821,1.798807,0.975222,1.728526,5.054702,5.376248,0.345592,15360.0,2.568798,5.035835,6.066911,1.058547,1008.0,14979.414062,1024.0,1024.0,29.405317,109800,64.0,1997.2
110600,6600,2315.031,10.327924,5.012189,0.491538,0.020503,1.912011,1.912011,1.815029,1.815029,0.024835,0.000479,0.194513,1.104335,0.196342,-1.104697,1.762457,0.975557,1.729739,5.142321,5.465605,0.346045,15360.0,2.587429,5.131531,6.22815,1.113975,1008.0,14984.558594,1024.0,1024.0,58.23558,110600,64.0,1997.2
111400,6650,2332.03,8.752094,3.910705,0.506828,0.020492,1.612355,1.612355,1.483068,1.483068,0.023755,0.000427,0.158775,1.076568,0.16509,-1.080227,1.769962,0.975496,1.685884,5.23708,5.509778,0.292203,15360.0,2.319403,5.231146,6.107657,0.910658,1008.0,14983.621094,1024.0,1024.0,47.251408,111400,64.0,1997.2
112200,6700,2348.841,9.523403,4.199899,0.67074,0.020489,1.65336,1.65336,1.502596,1.502596,0.036262,0.000402,0.204835,1.044424,0.212132,-1.047913,1.80776,0.975181,1.70393,5.412359,5.778282,0.383484,15360.0,3.016046,5.411962,6.942595,1.536411,1008.0,14978.785156,1024.0,1024.0,39.310074,112200,64.0,1997.2
113000,6750,2365.726,10.391654,4.992434,0.508874,0.020483,1.83504,1.83504,1.734085,1.734085,0.027318,0.000398,0.261628,1.033073,0.274478,-1.028406,1.810907,0.975838,1.774389,5.437402,5.919877,0.497054,15360.0,2.717674,5.432984,6.860072,1.449014,1008.0,14988.873047,1024.0,1024.0,57.538513,113000,64.0,1997.2
113800,6800,2382.663,9.731142,4.750958,0.62639,0.020487,1.740721,1.740721,1.588948,1.588948,0.038936,0.00041,0.17889,1.004347,0.191289,-1.006963,1.789678,0.975071,1.465511,5.494235,5.824549,0.342346,15360.0,2.580373,5.481699,6.794897,1.320794,1008.0,14977.087891,1024.0,1024.0,41.488823,113800,64.0,1997.2
114600,6850,2399.747,9.273403,3.960404,0.680517,0.020474,1.781058,1.781058,1.657007,1.657007,0.042406,0.00035,0.26364,0.97506,0.281172,-0.97465,1.799108,0.975945,1.544933,5.567712,6.067445,0.505858,15360.0,2.814245,5.563581,7.44661,1.89677,1008.0,14990.510742,1024.0,1024.0,54.655743,114600,64.0,1997.2
115400,6900,2416.758,8.448667,3.321676,0.590321,0.020475,1.709164,1.709164,1.5681,1.5681,0.025811,0.000354,0.263764,0.964883,0.281149,-0.975911,1.805152,0.975773,1.514463,5.598005,6.099831,0.507517,15360.0,2.859625,5.583664,7.505294,1.927116,1008.0,14987.873047,1024.0,1024.0,25.333179,115400,64.0,1997.2
116200,6950,2433.775,8.948874,4.128893,0.620464,0.020479,1.699672,1.699672,1.555021,1.555021,0.038129,0.000371,0.194166,0.965736,0.218924,-0.968686,1.759457,0.975434,1.400666,5.619436,5.989186,0.385188,15360.0,2.381889,5.610571,6.857797,1.262865,1008.0,14982.665039,1024.0,1024.0,39.766479,116200,64.0,1997.2
117000,7000,2450.589,7.378029,2.461135,0.640499,0.020469,1.441624,1.441624,1.259742,1.259742,0.040943,0.000326,0.279601,0.951701,0.304297,-0.958098,1.742344,0.97559,1.587386,5.710683,6.23387,0.53019,15360.0,2.677179,5.707652,7.242338,1.545785,1008.0,14985.056641,1024.0,1024.0,31.066906,117000,64.0,1997.2
117800,7050,2467.53,9.147051,3.726696,0.692413,0.020473,1.731174,1.731174,1.575874,1.575874,0.040474,0.000347,0.268747,0.935595,0.298331,-0.932952,1.762519,0.975481,1.641565,5.828048,6.350414,0.525815,15360.0,2.976214,5.829169,7.653666,1.825871,1008.0,14983.380859,1024.0,1024.0,24.651525,117800,64.0,1997.2
118600,7100,2484.608,8.705054,3.619771,0.576416,0.02048,1.641264,1.641264,1.47353,1.47353,0.029389,0.000372,0.240501,0.927647,0.276736,-0.933591,1.757449,0.975717,1.640121,5.873787,6.351596,0.486349,15360.0,2.67458,5.870608,7.402638,1.542059,1008.0,14987.017578,1024.0,1024.0,25.868275,118600,64.0,1997.2
119400,7150,2501.719,9.725399,4.755182,0.515605,0.020477,1.640563,1.640563,1.534159,1.534159,0.026649,0.000358,0.209765,0.921848,0.248116,-0.927649,1.773956,0.975871,1.627592,5.838352,6.257486,0.440146,15360.0,2.640531,5.834224,7.327545,1.523821,1008.0,14989.381836,1024.0,1024.0,33.400517,119400,64.0,1997.2
120200,7200,2518.878,9.212543,3.845748,0.576119,0.020474,1.728659,1.728659,1.608026,1.608026,0.032059,0.000352,0.245272,0.901604,0.291449,-0.90257,1.806231,0.975265,1.771009,6.019422,6.536765,0.526425,15360.0,2.84132,6.017355,7.550643,1.551659,1008.0,14980.063477,1024.0,1024.0,44.243004,120200,64.0,1997.2
121000,7250,2536.008,7.902847,3.134833,0.537206,0.020468,1.44652,1.44652,1.263524,1.263524,0.024056,0.000319,0.172203,0.894524,0.211903,-0.893733,1.832321,0.975902,1.678979,6.020833,6.395638,0.388274,15360.0,2.559954,6.010485,7.210289,1.215431,1008.0,14989.851562,1024.0,1024.0,42.584415,121000,64.0,1997.2
